temp,atemp,hum,windspeed,cnt_day,season,dteday,mnth,weekday,weathersit,casual,registered,source,cnt_hour,season_label,hour,month,temp_group,hum_group,windspeed_group
0.22,0.2273,0.69,0.1343,,1,2012-03-11,3,Sunday,1,4.0,68.0,Hour,72.0,Spring,0,3,Dingin,Sedang,Lambat
0.26,0.2576,0.6,0.2239,,1,2012-03-11,3,Sunday,1,20.0,70.0,Hour,90.0,Spring,0,3,Dingin,Sedang,Sedang
0.32,0.303,0.49,0.2836,,1,2012-03-11,3,Sunday,1,71.0,147.0,Hour,218.0,Spring,0,3,Sedang,Sedang,Sedang
0.36,0.3333,0.43,0.2836,,1,2012-03-11,3,Sunday,1,90.0,209.0,Hour,299.0,Spring,0,3,Sedang,Sedang,Sedang
0.4,0.4091,0.37,0.2985,,1,2012-03-11,3,Sunday,1,114.0,264.0,Hour,410.0,Spring,0,3,Sedang,Rendah,Sedang
0.42,0.4242,0.41,0.2985,,1,2012-03-11,3,Sunday,1,114.0,288.0,Hour,464.0,Spring,0,3,Sedang,Sedang,Sedang
0.46,0.4545,0.31,0.2836,,1,2012-03-11,3,Sunday,1,114.0,289.0,Hour,501.0,Spring,0,3,Sedang,Rendah,Sedang
0.5,0.4848,0.29,0.2985,,1,2012-03-11,3,Sunday,1,114.0,286.0,Hour,487.0,Spring,0,3,Sedang,Rendah,Sedang
0.5,0.4848,0.31,0.3582,,1,2012-03-11,3,Sunday,1,114.0,301.0,Hour,509.0,Spring,0,3,Sedang,Rendah,Sedang
0.52,0.5,0.27,0.2985,,1,2012-03-11,3,Sunday,1,114.0,299.0,Hour,498.0,Spring,0,3,Sedang,Rendah,Sedang
0.52,0.5,0.29,0.2836,,1,2012-03-11,3,Sunday,1,114.0,256.0,Hour,389.0,Spring,0,3,Sedang,Rendah,Sedang
0.5,0.4848,0.31,0.2836,,1,2012-03-11,3,Sunday,1,55.0,203.0,Hour,258.0,Spring,0,3,Sedang,Rendah,Sedang
0.44,0.4394,0.47,0.2239,,1,2012-03-11,3,Sunday,1,42.0,129.0,Hour,171.0,Spring,0,3,Sedang,Sedang,Sedang
0.42,0.4242,0.54,0.2239,,1,2012-03-11,3,Sunday,1,37.0,110.0,Hour,147.0,Spring,0,3,Sedang,Sedang,Sedang
0.4,0.4091,0.54,0.194,,1,2012-03-11,3,Sunday,1,13.0,81.0,Hour,94.0,Spring,0,3,Sedang,Sedang,Lambat
0.4,0.4091,0.5,0.1642,,1,2012-03-11,3,Sunday,1,12.0,40.0,Hour,52.0,Spring,0,3,Sedang,Sedang,Lambat
0.38,0.3939,0.54,0.194,,1,2012-03-12,3,Monday,1,4.0,20.0,Hour,24.0,Spring,0,3,Sedang,Sedang,Lambat
0.38,0.3939,0.5,0.1343,,1,2012-03-12,3,Monday,1,1.0,9.0,Hour,10.0,Spring,0,3,Sedang,Sedang,Lambat
0.38,0.3939,0.54,0.1045,,1,2012-03-12,3,Monday,1,4.0,5.0,Hour,9.0,Spring,0,3,Sedang,Sedang,Lambat
0.36,0.3485,0.5,0.1343,,1,2012-03-12,3,Monday,1,0.0,2.0,Hour,2.0,Spring,0,3,Sedang,Sedang,Lambat
0.34,0.3333,0.61,0.194,,1,2012-03-12,3,Monday,1,0.0,3.0,Hour,3.0,Spring,0,3,Sedang,Sedang,Lambat
0.34,0.3333,0.61,0.194,,1,2012-03-12,3,Monday,1,1.0,15.0,Hour,16.0,Spring,0,3,Sedang,Sedang,Lambat
0.34,0.3485,0.57,0.1045,,1,2012-03-12,3,Monday,1,2.0,86.0,Hour,88.0,Spring,0,3,Sedang,Sedang,Lambat
0.34,0.3485,0.53,0.1045,,1,2012-03-12,3,Monday,1,9.0,259.0,Hour,268.0,Spring,0,3,Sedang,Sedang,Lambat
0.34,0.3333,0.61,0.1343,,1,2012-03-12,3,Monday,1,17.0,499.0,Hour,564.0,Spring,0,3,Sedang,Sedang,Lambat
0.38,0.3939,0.54,0.1642,,1,2012-03-12,3,Monday,1,21.0,260.0,Hour,281.0,Spring,0,3,Sedang,Sedang,Lambat
0.4,0.4091,0.5,0.2239,,1,2012-03-12,3,Monday,1,39.0,98.0,Hour,137.0,Spring,0,3,Sedang,Sedang,Sedang
0.44,0.4394,0.44,0.2239,,1,2012-03-12,3,Monday,1,39.0,111.0,Hour,150.0,Spring,0,3,Sedang,Sedang,Sedang
0.48,0.4697,0.39,0.2239,,1,2012-03-12,3,Monday,1,59.0,162.0,Hour,221.0,Spring,0,3,Sedang,Rendah,Sedang
0.54,0.5152,0.32,0.2537,,1,2012-03-12,3,Monday,2,74.0,176.0,Hour,250.0,Spring,0,3,Sedang,Rendah,Sedang
0.58,0.5455,0.32,0.2836,,1,2012-03-12,3,Monday,2,76.0,145.0,Hour,221.0,Spring,0,3,Sedang,Rendah,Sedang
0.56,0.5303,0.4,0.1343,,1,2012-03-12,3,Monday,1,74.0,159.0,Hour,233.0,Spring,0,3,Sedang,Sedang,Lambat
0.62,0.6212,0.35,0.4478,,1,2012-03-12,3,Monday,1,77.0,255.0,Hour,332.0,Spring,0,3,Sedang,Rendah,Sedang
0.62,0.6212,0.38,0.4179,,1,2012-03-12,3,Monday,2,87.0,499.0,Hour,642.5,Spring,0,3,Sedang,Rendah,Sedang
0.6,0.6212,0.43,0.194,,1,2012-03-12,3,Monday,2,89.0,499.0,Hour,642.5,Spring,0,3,Sedang,Sedang,Lambat
0.56,0.5303,0.49,0.2239,,1,2012-03-12,3,Monday,2,67.0,379.0,Hour,446.0,Spring,0,3,Sedang,Sedang,Sedang
0.56,0.5303,0.49,0.2239,,1,2012-03-12,3,Monday,2,49.0,237.0,Hour,286.0,Spring,0,3,Sedang,Sedang,Sedang
0.54,0.5152,0.56,0.2239,,1,2012-03-12,3,Monday,2,22.0,183.0,Hour,205.0,Spring,0,3,Sedang,Sedang,Sedang
0.56,0.5303,0.56,0.2239,,1,2012-03-12,3,Monday,2,17.0,116.0,Hour,133.0,Spring,0,3,Sedang,Sedang,Sedang
0.56,0.5303,0.56,0.2239,,1,2012-03-12,3,Monday,1,10.0,53.0,Hour,63.0,Spring,0,3,Sedang,Sedang,Sedang
0.56,0.5303,0.52,0.194,,1,2012-03-13,3,Tuesday,2,5.0,21.0,Hour,26.0,Spring,0,3,Sedang,Sedang,Lambat
0.52,0.5,0.59,0.2239,,1,2012-03-13,3,Tuesday,2,2.0,14.0,Hour,16.0,Spring,0,3,Sedang,Sedang,Sedang
0.52,0.5,0.72,0.2985,,1,2012-03-13,3,Tuesday,3,0.0,1.0,Hour,1.0,Spring,0,3,Sedang,Tinggi,Sedang
0.52,0.5,0.72,0.2985,,1,2012-03-13,3,Tuesday,3,0.0,2.0,Hour,2.0,Spring,0,3,Sedang,Tinggi,Sedang
0.46,0.4545,0.82,0.194,,1,2012-03-13,3,Tuesday,2,0.0,1.0,Hour,1.0,Spring,0,3,Sedang,Tinggi,Lambat
0.46,0.4545,0.82,0.194,,1,2012-03-13,3,Tuesday,2,0.0,24.0,Hour,24.0,Spring,0,3,Sedang,Tinggi,Lambat
0.46,0.4545,0.82,0.194,,1,2012-03-13,3,Tuesday,3,5.0,108.0,Hour,113.0,Spring,0,3,Sedang,Tinggi,Lambat
0.46,0.4545,0.82,0.2836,,1,2012-03-13,3,Tuesday,2,16.0,292.0,Hour,308.0,Spring,0,3,Sedang,Tinggi,Sedang
0.46,0.4545,0.82,0.2836,,1,2012-03-13,3,Tuesday,1,22.0,499.0,Hour,593.0,Spring,0,3,Sedang,Tinggi,Sedang
0.48,0.4697,0.82,0.2836,,1,2012-03-13,3,Tuesday,1,18.0,324.0,Hour,342.0,Spring,0,3,Sedang,Tinggi,Sedang
0.52,0.5,0.77,0.2239,,1,2012-03-13,3,Tuesday,1,28.0,115.0,Hour,143.0,Spring,0,3,Sedang,Tinggi,Sedang
0.54,0.5152,0.73,0.2836,,1,2012-03-13,3,Tuesday,1,64.0,155.0,Hour,219.0,Spring,0,3,Sedang,Tinggi,Sedang
0.6,0.6061,0.6,0.2836,,1,2012-03-13,3,Tuesday,1,47.0,197.0,Hour,244.0,Spring,0,3,Sedang,Sedang,Sedang
0.6,0.6061,0.6,0.3881,,1,2012-03-13,3,Tuesday,1,53.0,180.0,Hour,233.0,Spring,0,3,Sedang,Sedang,Sedang
0.64,0.6212,0.53,0.3284,,1,2012-03-13,3,Tuesday,1,52.0,160.0,Hour,212.0,Spring,0,3,Sedang,Sedang,Sedang
0.7,0.6364,0.39,0.2239,,1,2012-03-13,3,Tuesday,1,68.0,196.0,Hour,264.0,Spring,0,3,Panas,Rendah,Sedang
0.72,0.6515,0.34,0.3881,,1,2012-03-13,3,Tuesday,1,53.0,312.0,Hour,365.0,Spring,0,3,Panas,Rendah,Sedang
0.7,0.6364,0.37,0.1045,,1,2012-03-13,3,Tuesday,1,62.0,499.0,Hour,642.5,Spring,0,3,Panas,Rendah,Lambat
0.7,0.6364,0.34,0.2985,,1,2012-03-13,3,Tuesday,1,96.0,499.0,Hour,642.5,Spring,0,3,Panas,Rendah,Sedang
0.64,0.6212,0.47,0.2239,,1,2012-03-13,3,Tuesday,1,50.0,429.0,Hour,479.0,Spring,0,3,Sedang,Sedang,Sedang
0.6,0.6212,0.49,0.1642,,1,2012-03-13,3,Tuesday,1,45.0,306.0,Hour,351.0,Spring,0,3,Sedang,Sedang,Lambat
0.58,0.5455,0.56,0.1045,,1,2012-03-13,3,Tuesday,1,44.0,200.0,Hour,244.0,Spring,0,3,Sedang,Sedang,Lambat
0.56,0.5303,0.6,0.0896,,1,2012-03-13,3,Tuesday,1,24.0,146.0,Hour,170.0,Spring,0,3,Sedang,Sedang,Lambat
0.56,0.5303,0.56,0.1343,,1,2012-03-13,3,Tuesday,1,8.0,79.0,Hour,87.0,Spring,0,3,Sedang,Sedang,Lambat
0.54,0.5152,0.6,0.1045,,1,2012-03-14,3,Wednesday,1,5.0,34.0,Hour,39.0,Spring,0,3,Sedang,Sedang,Lambat
0.52,0.5,0.63,0.0896,,1,2012-03-14,3,Wednesday,1,2.0,25.0,Hour,27.0,Spring,0,3,Sedang,Sedang,Lambat
0.5,0.4848,0.68,0.194,,1,2012-03-14,3,Wednesday,1,0.0,2.0,Hour,2.0,Spring,0,3,Sedang,Sedang,Lambat
0.48,0.4697,0.72,0.194,,1,2012-03-14,3,Wednesday,1,1.0,3.0,Hour,4.0,Spring,0,3,Sedang,Tinggi,Lambat
0.48,0.4697,0.67,0.0896,,1,2012-03-14,3,Wednesday,1,1.0,4.0,Hour,5.0,Spring,0,3,Sedang,Sedang,Lambat
0.44,0.4394,0.82,0.1343,,1,2012-03-14,3,Wednesday,1,2.0,25.0,Hour,27.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.82,0.0896,,1,2012-03-14,3,Wednesday,1,1.0,120.0,Hour,121.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.82,0.1045,,1,2012-03-14,3,Wednesday,1,20.0,348.0,Hour,368.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.82,0.0,,1,2012-03-14,3,Wednesday,1,34.0,499.0,Hour,642.5,Spring,0,3,Sedang,Tinggi,Lambat
0.52,0.5,0.68,0.0,,1,2012-03-14,3,Wednesday,1,26.0,325.0,Hour,351.0,Spring,0,3,Sedang,Sedang,Lambat
0.56,0.5303,0.56,0.1045,,1,2012-03-14,3,Wednesday,1,38.0,150.0,Hour,188.0,Spring,0,3,Sedang,Sedang,Lambat
0.62,0.6212,0.41,0.1642,,1,2012-03-14,3,Wednesday,2,65.0,155.0,Hour,220.0,Spring,0,3,Sedang,Sedang,Lambat
0.64,0.6212,0.29,0.0,,1,2012-03-14,3,Wednesday,2,55.0,212.0,Hour,267.0,Spring,0,3,Sedang,Rendah,Lambat
0.66,0.6212,0.27,0.2239,,1,2012-03-14,3,Wednesday,1,57.0,197.0,Hour,254.0,Spring,0,3,Sedang,Rendah,Sedang
0.7,0.6364,0.23,0.3284,,1,2012-03-14,3,Wednesday,1,61.0,163.0,Hour,224.0,Spring,0,3,Panas,Rendah,Sedang
0.7,0.6364,0.24,0.0,,1,2012-03-14,3,Wednesday,1,86.0,197.0,Hour,283.0,Spring,0,3,Panas,Rendah,Lambat
0.72,0.6364,0.25,0.194,,1,2012-03-14,3,Wednesday,1,78.0,278.0,Hour,356.0,Spring,0,3,Panas,Rendah,Lambat
0.7,0.6364,0.28,0.0896,,1,2012-03-14,3,Wednesday,1,114.0,499.0,Hour,642.5,Spring,0,3,Panas,Rendah,Lambat
0.7,0.6364,0.32,0.0,,1,2012-03-14,3,Wednesday,1,102.0,499.0,Hour,642.5,Spring,0,3,Panas,Rendah,Lambat
0.64,0.6212,0.33,0.1642,,1,2012-03-14,3,Wednesday,1,70.0,402.0,Hour,472.0,Spring,0,3,Sedang,Rendah,Lambat
0.62,0.6212,0.35,0.1045,,1,2012-03-14,3,Wednesday,1,44.0,286.0,Hour,330.0,Spring,0,3,Sedang,Rendah,Lambat
0.6,0.6212,0.4,0.0896,,1,2012-03-14,3,Wednesday,1,47.0,241.0,Hour,288.0,Spring,0,3,Sedang,Sedang,Lambat
0.52,0.5,0.55,0.1343,,1,2012-03-14,3,Wednesday,1,43.0,159.0,Hour,202.0,Spring,0,3,Sedang,Sedang,Lambat
0.56,0.5303,0.43,0.1642,,1,2012-03-14,3,Wednesday,1,19.0,72.0,Hour,91.0,Spring,0,3,Sedang,Sedang,Lambat
0.54,0.5152,0.49,0.1343,,1,2012-03-15,3,Thursday,1,14.0,46.0,Hour,60.0,Spring,0,3,Sedang,Sedang,Lambat
0.5,0.4848,0.59,0.1045,,1,2012-03-15,3,Thursday,1,15.0,8.0,Hour,23.0,Spring,0,3,Sedang,Sedang,Lambat
0.5,0.4848,0.59,0.0,,1,2012-03-15,3,Thursday,1,14.0,5.0,Hour,19.0,Spring,0,3,Sedang,Sedang,Lambat
0.5,0.4848,0.63,0.0,,1,2012-03-15,3,Thursday,1,0.0,7.0,Hour,7.0,Spring,0,3,Sedang,Sedang,Lambat
0.44,0.4394,0.77,0.1045,,1,2012-03-15,3,Thursday,1,11.0,3.0,Hour,14.0,Spring,0,3,Sedang,Tinggi,Lambat
0.46,0.4545,0.67,0.0,,1,2012-03-15,3,Thursday,1,2.0,24.0,Hour,26.0,Spring,0,3,Sedang,Sedang,Lambat
0.44,0.4394,0.72,0.0896,,1,2012-03-15,3,Thursday,1,4.0,113.0,Hour,117.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.72,0.0896,,1,2012-03-15,3,Thursday,1,14.0,367.0,Hour,381.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.77,0.1045,,1,2012-03-15,3,Thursday,1,21.0,499.0,Hour,623.0,Spring,0,3,Sedang,Tinggi,Lambat
0.48,0.4697,0.77,0.0896,,1,2012-03-15,3,Thursday,1,30.0,285.0,Hour,315.0,Spring,0,3,Sedang,Tinggi,Lambat
0.52,0.5,0.68,0.1045,,1,2012-03-15,3,Thursday,1,34.0,130.0,Hour,164.0,Spring,0,3,Sedang,Sedang,Lambat
0.56,0.5303,0.6,0.1343,,1,2012-03-15,3,Thursday,1,60.0,151.0,Hour,211.0,Spring,0,3,Sedang,Sedang,Lambat
0.62,0.6212,0.5,0.1343,,1,2012-03-15,3,Thursday,2,59.0,206.0,Hour,265.0,Spring,0,3,Sedang,Sedang,Lambat
0.66,0.6212,0.41,0.0896,,1,2012-03-15,3,Thursday,2,62.0,211.0,Hour,273.0,Spring,0,3,Sedang,Sedang,Lambat
0.72,0.6515,0.3,0.1045,,1,2012-03-15,3,Thursday,2,81.0,177.0,Hour,258.0,Spring,0,3,Panas,Rendah,Lambat
0.72,0.6515,0.32,0.2239,,1,2012-03-15,3,Thursday,1,100.0,187.0,Hour,287.0,Spring,0,3,Panas,Rendah,Sedang
0.72,0.6515,0.37,0.3881,,1,2012-03-15,3,Thursday,1,95.0,331.0,Hour,426.0,Spring,0,3,Panas,Rendah,Sedang
0.7,0.6364,0.39,0.2537,,1,2012-03-15,3,Thursday,1,79.0,499.0,Hour,642.5,Spring,0,3,Panas,Rendah,Sedang
0.66,0.6212,0.44,0.2836,,1,2012-03-15,3,Thursday,1,98.0,499.0,Hour,642.5,Spring,0,3,Sedang,Sedang,Sedang
0.64,0.6212,0.5,0.194,,1,2012-03-15,3,Thursday,2,72.0,353.0,Hour,425.0,Spring,0,3,Sedang,Sedang,Lambat
0.58,0.5455,0.6,0.3582,,1,2012-03-15,3,Thursday,2,60.0,270.0,Hour,330.0,Spring,0,3,Sedang,Sedang,Sedang
0.54,0.5152,0.68,0.2836,,1,2012-03-15,3,Thursday,1,36.0,207.0,Hour,243.0,Spring,0,3,Sedang,Sedang,Sedang
0.52,0.5,0.68,0.1343,,1,2012-03-15,3,Thursday,1,32.0,137.0,Hour,169.0,Spring,0,3,Sedang,Sedang,Lambat
0.48,0.4697,0.72,0.194,,1,2012-03-15,3,Thursday,1,12.0,85.0,Hour,97.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.77,0.2537,,1,2012-03-16,3,Friday,1,8.0,49.0,Hour,57.0,Spring,0,3,Sedang,Tinggi,Sedang
0.42,0.4242,0.82,0.3284,,1,2012-03-16,3,Friday,2,4.0,22.0,Hour,26.0,Spring,0,3,Sedang,Tinggi,Sedang
0.42,0.4242,0.82,0.194,,1,2012-03-16,3,Friday,2,0.0,4.0,Hour,4.0,Spring,0,3,Sedang,Tinggi,Lambat
0.4,0.4091,0.87,0.2836,,1,2012-03-16,3,Friday,2,0.0,3.0,Hour,3.0,Spring,0,3,Sedang,Tinggi,Sedang
0.4,0.4091,0.87,0.2537,,1,2012-03-16,3,Friday,2,0.0,3.0,Hour,3.0,Spring,0,3,Sedang,Tinggi,Sedang
0.4,0.4091,0.87,0.2239,,1,2012-03-16,3,Friday,2,2.0,30.0,Hour,32.0,Spring,0,3,Sedang,Tinggi,Sedang
0.4,0.4091,0.87,0.1642,,1,2012-03-16,3,Friday,2,3.0,96.0,Hour,99.0,Spring,0,3,Sedang,Tinggi,Lambat
0.4,0.4091,0.87,0.194,,1,2012-03-16,3,Friday,2,13.0,265.0,Hour,278.0,Spring,0,3,Sedang,Tinggi,Lambat
0.4,0.4091,0.87,0.2239,,1,2012-03-16,3,Friday,2,28.0,499.0,Hour,562.0,Spring,0,3,Sedang,Tinggi,Sedang
0.42,0.4242,0.82,0.0,,1,2012-03-16,3,Friday,2,35.0,277.0,Hour,312.0,Spring,0,3,Sedang,Tinggi,Lambat
0.4,0.4091,0.87,0.0896,,1,2012-03-16,3,Friday,2,44.0,136.0,Hour,180.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.77,0.0,,1,2012-03-16,3,Friday,2,40.0,167.0,Hour,207.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.82,0.1343,,1,2012-03-16,3,Friday,2,72.0,222.0,Hour,294.0,Spring,0,3,Sedang,Tinggi,Lambat
0.46,0.4545,0.77,0.0896,,1,2012-03-16,3,Friday,2,52.0,208.0,Hour,260.0,Spring,0,3,Sedang,Tinggi,Lambat
0.48,0.4697,0.72,0.0,,1,2012-03-16,3,Friday,2,56.0,146.0,Hour,202.0,Spring,0,3,Sedang,Tinggi,Lambat
0.46,0.4545,0.82,0.1045,,1,2012-03-16,3,Friday,3,19.0,88.0,Hour,107.0,Spring,0,3,Sedang,Tinggi,Lambat
0.48,0.4697,0.77,0.0,,1,2012-03-16,3,Friday,3,18.0,111.0,Hour,129.0,Spring,0,3,Sedang,Tinggi,Lambat
0.48,0.4697,0.82,0.0896,,1,2012-03-16,3,Friday,3,23.0,235.0,Hour,258.0,Spring,0,3,Sedang,Tinggi,Lambat
0.48,0.4697,0.82,0.0896,,1,2012-03-16,3,Friday,3,31.0,377.0,Hour,408.0,Spring,0,3,Sedang,Tinggi,Lambat
0.46,0.4545,0.88,0.0,,1,2012-03-16,3,Friday,2,23.0,273.0,Hour,296.0,Spring,0,3,Sedang,Tinggi,Lambat
0.46,0.4545,0.88,0.0,,1,2012-03-16,3,Friday,1,31.0,204.0,Hour,235.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.94,0.0,,1,2012-03-16,3,Friday,2,8.0,144.0,Hour,152.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.94,0.0,,1,2012-03-16,3,Friday,2,16.0,132.0,Hour,148.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.94,0.0,,1,2012-03-16,3,Friday,2,22.0,104.0,Hour,126.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.94,0.0896,,1,2012-03-17,3,Saturday,2,13.0,87.0,Hour,100.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.94,0.0,,1,2012-03-17,3,Saturday,2,12.0,57.0,Hour,69.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.88,0.0,,1,2012-03-17,3,Saturday,2,10.0,32.0,Hour,42.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.88,0.0,,1,2012-03-17,3,Saturday,2,2.0,24.0,Hour,26.0,Spring,0,3,Sedang,Tinggi,Lambat
0.42,0.4242,0.94,0.0,,1,2012-03-17,3,Saturday,2,0.0,2.0,Hour,2.0,Spring,0,3,Sedang,Tinggi,Lambat
0.42,0.4242,0.94,0.0896,,1,2012-03-17,3,Saturday,2,5.0,3.0,Hour,8.0,Spring,0,3,Sedang,Tinggi,Lambat
0.42,0.4242,0.94,0.194,,1,2012-03-17,3,Saturday,2,1.0,29.0,Hour,30.0,Spring,0,3,Sedang,Tinggi,Lambat
0.4,0.4091,1.0,0.1343,,1,2012-03-17,3,Saturday,2,29.0,57.0,Hour,86.0,Spring,0,3,Sedang,Tinggi,Lambat
0.42,0.4242,0.94,0.1045,,1,2012-03-17,3,Saturday,2,63.0,155.0,Hour,218.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.88,0.0896,,1,2012-03-17,3,Saturday,2,104.0,217.0,Hour,321.0,Spring,0,3,Sedang,Tinggi,Lambat
0.5,0.4848,0.77,0.0896,,1,2012-03-17,3,Saturday,2,114.0,303.0,Hour,443.0,Spring,0,3,Sedang,Tinggi,Lambat
0.52,0.5,0.77,0.1343,,1,2012-03-17,3,Saturday,2,114.0,359.0,Hour,585.0,Spring,0,3,Sedang,Tinggi,Lambat
0.56,0.5303,0.68,0.1642,,1,2012-03-17,3,Saturday,1,114.0,365.0,Hour,642.5,Spring,0,3,Sedang,Sedang,Lambat
0.6,0.6061,0.6,0.1045,,1,2012-03-17,3,Saturday,1,114.0,400.0,Hour,642.5,Spring,0,3,Sedang,Sedang,Lambat
0.62,0.6212,0.53,0.0896,,1,2012-03-17,3,Saturday,1,114.0,338.0,Hour,642.5,Spring,0,3,Sedang,Sedang,Lambat
0.64,0.6212,0.53,0.1343,,1,2012-03-17,3,Saturday,1,114.0,322.0,Hour,642.5,Spring,0,3,Sedang,Sedang,Lambat
0.64,0.6212,0.5,0.0,,1,2012-03-17,3,Saturday,1,114.0,318.0,Hour,642.5,Spring,0,3,Sedang,Sedang,Lambat
0.64,0.6212,0.5,0.1343,,1,2012-03-17,3,Saturday,1,114.0,357.0,Hour,642.5,Spring,0,3,Sedang,Sedang,Lambat
0.62,0.6212,0.57,0.2985,,1,2012-03-17,3,Saturday,1,114.0,339.0,Hour,560.0,Spring,0,3,Sedang,Sedang,Sedang
0.58,0.5455,0.64,0.2836,,1,2012-03-17,3,Saturday,1,114.0,262.0,Hour,417.0,Spring,0,3,Sedang,Sedang,Sedang
0.56,0.5303,0.64,0.194,,1,2012-03-17,3,Saturday,1,89.0,182.0,Hour,271.0,Spring,0,3,Sedang,Sedang,Lambat
0.54,0.5152,0.68,0.1642,,1,2012-03-17,3,Saturday,1,54.0,169.0,Hour,223.0,Spring,0,3,Sedang,Sedang,Lambat
0.54,0.5152,0.68,0.0,,1,2012-03-17,3,Saturday,1,58.0,153.0,Hour,211.0,Spring,0,3,Sedang,Sedang,Lambat
0.5,0.4848,0.77,0.1642,,1,2012-03-17,3,Saturday,1,34.0,151.0,Hour,185.0,Spring,0,3,Sedang,Tinggi,Lambat
0.46,0.4545,0.88,0.194,,1,2012-03-18,3,Sunday,1,27.0,80.0,Hour,107.0,Spring,0,3,Sedang,Tinggi,Lambat
0.46,0.4545,0.82,0.1343,,1,2012-03-18,3,Sunday,1,25.0,88.0,Hour,113.0,Spring,0,3,Sedang,Tinggi,Lambat
0.46,0.4545,0.82,0.1045,,1,2012-03-18,3,Sunday,2,15.0,41.0,Hour,56.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.88,0.1343,,1,2012-03-18,3,Sunday,2,3.0,15.0,Hour,18.0,Spring,0,3,Sedang,Tinggi,Lambat
0.42,0.4242,0.94,0.1642,,1,2012-03-18,3,Sunday,2,6.0,8.0,Hour,14.0,Spring,0,3,Sedang,Tinggi,Lambat
0.4,0.4091,0.94,0.1045,,1,2012-03-18,3,Sunday,2,0.0,6.0,Hour,6.0,Spring,0,3,Sedang,Tinggi,Lambat
0.4,0.4091,0.94,0.1045,,1,2012-03-18,3,Sunday,2,2.0,9.0,Hour,11.0,Spring,0,3,Sedang,Tinggi,Lambat
0.42,0.4242,0.88,0.1642,,1,2012-03-18,3,Sunday,3,17.0,25.0,Hour,42.0,Spring,0,3,Sedang,Tinggi,Lambat
0.42,0.4242,0.88,0.1045,,1,2012-03-18,3,Sunday,2,25.0,71.0,Hour,96.0,Spring,0,3,Sedang,Tinggi,Lambat
0.42,0.4242,0.88,0.0896,,1,2012-03-18,3,Sunday,2,65.0,113.0,Hour,178.0,Spring,0,3,Sedang,Tinggi,Lambat
0.42,0.4242,0.88,0.1045,,1,2012-03-18,3,Sunday,2,114.0,212.0,Hour,351.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.82,0.1642,,1,2012-03-18,3,Sunday,2,114.0,239.0,Hour,368.0,Spring,0,3,Sedang,Tinggi,Lambat
0.44,0.4394,0.88,0.1343,,1,2012-03-18,3,Sunday,2,114.0,281.0,Hour,503.0,Spring,0,3,Sedang,Tinggi,Lambat
0.46,0.4545,0.82,0.1642,,1,2012-03-18,3,Sunday,2,114.0,346.0,Hour,544.0,Spring,0,3,Sedang,Tinggi,Lambat
0.5,0.4848,0.77,0.0896,,1,2012-03-18,3,Sunday,2,114.0,303.0,Hour,521.0,Spring,0,3,Sedang,Tinggi,Lambat
0.54,0.5152,0.68,0.0896,,1,2012-03-18,3,Sunday,1,114.0,314.0,Hour,554.0,Spring,0,3,Sedang,Sedang,Lambat
0.54,0.5152,0.73,0.0896,,1,2012-03-18,3,Sunday,1,114.0,312.0,Hour,541.0,Spring,0,3,Sedang,Tinggi,Lambat
0.56,0.5303,0.64,0.0896,,1,2012-03-18,3,Sunday,1,114.0,308.0,Hour,541.0,Spring,0,3,Sedang,Sedang,Lambat
0.56,0.5303,0.64,0.1642,,1,2012-03-18,3,Sunday,1,114.0,294.0,Hour,459.0,Spring,0,3,Sedang,Sedang,Lambat
0.56,0.5303,0.64,0.1642,,1,2012-03-18,3,Sunday,1,114.0,234.0,Hour,352.0,Spring,0,3,Sedang,Sedang,Lambat
0.52,0.5,0.77,0.1343,,1,2012-03-18,3,Sunday,1,59.0,139.0,Hour,198.0,Spring,0,3,Sedang,Tinggi,Lambat
0.52,0.5,0.72,0.0896,,1,2012-03-18,3,Sunday,1,44.0,129.0,Hour,173.0,Spring,0,3,Sedang,Tinggi,Lambat
0.5,0.4848,0.77,0.1045,,1,2012-03-18,3,Sunday,1,21.0,79.0,Hour,100.0,Spring,0,3,Sedang,Tinggi,Lambat
